gene_name	target_id	length	eff_length	est_counts	tpm	gene_id	transcript_name
OGDHL	ENST00000374103.8|ENSG00000197444.9|OTTHUMG00000018200.1|OTTHUMT00000048007.1|OGDHL-201|OGDHL|3704|protein_coding|	3704	3482.73	102.018	0.209405	ENSG00000197444.9	OGDHL-201
OGFOD1	ENST00000561646.5|ENSG00000087263.16|OTTHUMG00000133237.4|OTTHUMT00000434748.2|OGFOD1-202|OGFOD1|584|protein_coding|	584	362.761	64.3376	1.26787	ENSG00000087263.16	OGFOD1-202
OGFOD2	ENST00000228922.11|ENSG00000111325.16|OTTHUMG00000168778.2|OTTHUMT00000400984.1|OGFOD2-201|OGFOD2|1780|protein_coding|	1780	1558.73	444.045	2.03651	ENSG00000111325.16	OGFOD2-201
OGFOD3	ENST00000329197.9|ENSG00000181396.12|OTTHUMG00000178679.4|OTTHUMT00000442898.1|OGFOD3-202|OGFOD3|1652|protein_coding|	1652	1430.73	730.006	3.64754	ENSG00000181396.12	OGFOD3-202
OGFR	ENST00000290291.10|ENSG00000060491.16|OTTHUMG00000032937.3|OTTHUMT00000080067.1|OGFR-201|OGFR|2410|protein_coding|	2410	2188.73	4131.94	13.4956	ENSG00000060491.16	OGFR-201
OGFRL1	ENST00000370435.4|ENSG00000119900.8|OTTHUMG00000015000.4|OTTHUMT00000041153.2|OGFRL1-201|OGFRL1|8391|protein_coding|	8391	8169.73	14.3691	0.0125735	ENSG00000119900.8	OGFRL1-201
OGG1	ENST00000344629.11|ENSG00000114026.21|OTTHUMG00000097091.11|OTTHUMT00000214223.2|OGG1-205|OGG1|1744|protein_coding|	1744	1522.73	390.252	1.83212	ENSG00000114026.21	OGG1-205
OGN	ENST00000375561.9|ENSG00000106809.10|OTTHUMG00000020224.3|OTTHUMT00000053086.1|OGN-202|OGN|2743|protein_coding|	2743	2521.73	1.0	0.00283487	ENSG00000106809.10	OGN-202
OGT	ENST00000373719.7|ENSG00000147162.13|OTTHUMG00000033316.6|OTTHUMT00000081829.3|OGT-202|OGT|5461|protein_coding|	5461	5239.73	5848.19	7.97892	ENSG00000147162.13	OGT-202
OIP5	ENST00000220514.7|ENSG00000104147.8|OTTHUMG00000130251.4|OTTHUMT00000252576.2|OIP5-201|OIP5|1236|protein_coding|	1236	1014.73	965.372	6.80104	ENSG00000104147.8	OIP5-201
OIT3	ENST00000334011.9|ENSG00000138315.12|OTTHUMG00000018444.1|OTTHUMT00000048596.1|OIT3-201|OIT3|2365|protein_coding|	2365	2143.73	0.0	0.0	ENSG00000138315.12	OIT3-201
OLA1	ENST00000344357.9|ENSG00000138430.15|OTTHUMG00000132335.4|OTTHUMT00000333876.2|OLA1-202|OLA1|1656|protein_coding|	1656	1434.73	2263.14	11.2764	ENSG00000138430.15	OLA1-202
OLAH	ENST00000428897.5|ENSG00000152463.14|OTTHUMG00000017724.2|OTTHUMT00000046967.2|OLAH-205|OLAH|717|protein_coding|	717	495.761	0.0	0.0	ENSG00000152463.14	OLAH-205
OLFM1	ENST00000371799.8|ENSG00000130558.19|OTTHUMG00000020897.4|OTTHUMT00000054976.1|OLFM1-206|OLFM1|961|protein_coding|	961	739.731	0.0	0.0	ENSG00000130558.19	OLFM1-206
OLFM2	ENST00000593091.1|ENSG00000105088.8|OTTHUMG00000180390.2|OTTHUMT00000451122.2|OLFM2-205|OLFM2|1226|protein_coding|	1226	1004.73	3.91731	0.0278721	ENSG00000105088.8	OLFM2-205
OLFM3	ENST00000338858.9|ENSG00000118733.16|OTTHUMG00000010941.2|OTTHUMT00000030142.1|OLFM3-201|OLFM3|2189|protein_coding|	2189	1967.73	1.0	0.003633	ENSG00000118733.16	OLFM3-201
OLFM4	ENST00000219022.2|ENSG00000102837.6|OTTHUMG00000016981.3|OTTHUMT00000045112.2|OLFM4-201|OLFM4|2897|protein_coding|	2897	2675.73	0.0	0.0	ENSG00000102837.6	OLFM4-201
OLFML1	ENST00000530135.5|ENSG00000183801.7|OTTHUMG00000165527.2|OTTHUMT00000384655.1|OLFML1-204|OLFML1|1620|protein_coding|	1620	1398.73	0.0	0.0	ENSG00000183801.7	OLFML1-204
OLFML2A	ENST00000288815.5|ENSG00000185585.19|OTTHUMG00000020663.3|OTTHUMT00000054047.2|OLFML2A-201|OLFML2A|5964|protein_coding|	5964	5742.73	11.3532	0.0141329	ENSG00000185585.19	OLFML2A-201
OLFML2B	ENST00000294794.7|ENSG00000162745.10|OTTHUMG00000024047.2|OTTHUMT00000060552.2|OLFML2B-201|OLFML2B|3160|protein_coding|	3160	2938.73	0.0	0.0	ENSG00000162745.10	OLFML2B-201
OLFML3	ENST00000393300.6|ENSG00000116774.11|OTTHUMG00000011980.2|-|OLFML3-203|OLFML3|1961|protein_coding|	1961	1739.73	0.0	0.0	ENSG00000116774.11	OLFML3-203
OLIG1	ENST00000382348.1|ENSG00000184221.12|OTTHUMG00000065064.2|OTTHUMT00000139730.1|OLIG1-201|OLIG1|2277|protein_coding|	2277	2055.73	0.0	0.0	ENSG00000184221.12	OLIG1-201
OLIG2	ENST00000382357.3|ENSG00000205927.4|OTTHUMG00000065032.5|OTTHUMT00000139662.2|OLIG2-202|OLIG2|2578|protein_coding|	2578	2356.73	0.0	0.0	ENSG00000205927.4	OLIG2-202
OLIG3	ENST00000367734.3|ENSG00000177468.6|OTTHUMG00000015657.1|OTTHUMT00000042405.1|OLIG3-201|OLIG3|2049|protein_coding|	2049	1827.73	0.0	0.0	ENSG00000177468.6	OLIG3-201
OLR1	ENST00000339968.6|ENSG00000173391.8|OTTHUMG00000168527.4|OTTHUMT00000400102.2|OLR1-202|OLR1|591|protein_coding|	591	369.761	10.0	0.193335	ENSG00000173391.8	OLR1-202
OMA1	ENST00000371226.7|ENSG00000162600.11|OTTHUMG00000010068.6|OTTHUMT00000027819.1|OMA1-201|OMA1|1935|protein_coding|	1935	1713.73	726.227	3.02943	ENSG00000162600.11	OMA1-201
OMD	ENST00000375550.4|ENSG00000127083.7|OTTHUMG00000020225.1|OTTHUMT00000053090.1|OMD-201|OMD|2449|protein_coding|	2449	2227.73	0.0	0.0	ENSG00000127083.7	OMD-201
OMG	ENST00000247271.4|ENSG00000126861.4|OTTHUMG00000132870.2|OTTHUMT00000256350.2|OMG-201|OMG|1947|protein_coding|	1947	1725.73	0.0	0.0	ENSG00000126861.4	OMG-201
OMP	ENST00000529803.1|ENSG00000254550.1|OTTHUMG00000165193.2|OTTHUMT00000382570.2|OMP-201|OMP|492|protein_coding|	492	270.787	0.0	0.0	ENSG00000254550.1	OMP-201
ONECUT1	ENST00000305901.6|ENSG00000169856.8|OTTHUMG00000131899.6|OTTHUMT00000254849.4|ONECUT1-201|ONECUT1|2092|protein_coding|	2092	1870.73	0.0	0.0	ENSG00000169856.8	ONECUT1-201
ONECUT2	ENST00000491143.2|ENSG00000119547.5|OTTHUMG00000159776.4|OTTHUMT00000357264.3|ONECUT2-202|ONECUT2|16121|protein_coding|	16121	15899.7	295.0	0.132637	ENSG00000119547.5	ONECUT2-202
ONECUT3	ENST00000382349.4|ENSG00000205922.4|OTTHUMG00000172429.1|OTTHUMT00000418499.1|ONECUT3-201|ONECUT3|8318|protein_coding|	8318	8096.73	54.3431	0.0479806	ENSG00000205922.4	ONECUT3-201
OOEP	ENST00000370363.5|ENSG00000203907.9|OTTHUMG00000150057.4|OTTHUMT00000041200.2|OOEP-202|OOEP|1007|protein_coding|	1007	785.731	0.0	0.0	ENSG00000203907.9	OOEP-202
OOSP1	ENST00000646685.1|ENSG00000284873.1|OTTHUMG00000192599.1|OTTHUMT00000496990.1|OOSP1-203|OOSP1|795|protein_coding|	795	573.761	17.0	0.211811	ENSG00000284873.1	OOSP1-203
OOSP2	ENST00000532905.1|ENSG00000149507.6|OTTHUMG00000167379.2|OTTHUMT00000394413.2|OOSP2-203|OOSP2|496|protein_coding|	496	274.787	4.51662	0.117503	ENSG00000149507.6	OOSP2-203
OOSP3	ENST00000646438.1|ENSG00000285231.1|OTTHUMG00000192598.1|OTTHUMT00000496988.1|OOSP3-201|OOSP3|850|protein_coding|	850	628.761	0.0	0.0	ENSG00000285231.1	OOSP3-201
OOSP4A	ENST00000645590.1|ENSG00000285010.1|OTTHUMG00000187492.2|OTTHUMT00000496992.1|OOSP4A-201|OOSP4A|577|protein_coding|	577	355.761	9.0	0.180849	ENSG00000285010.1	OOSP4A-201
OOSP4B	ENST00000642343.1|ENSG00000255393.2|OTTHUMG00000167378.2|OTTHUMT00000496993.1|OOSP4B-202|OOSP4B|937|protein_coding|	937	715.761	0.0	0.0	ENSG00000255393.2	OOSP4B-202
OPA1	ENST00000419435.5|ENSG00000198836.9|OTTHUMG00000149897.21|OTTHUMT00000342929.3|OPA1-209|OPA1|780|protein_coding|	780	558.761	675.154	8.6379	ENSG00000198836.9	OPA1-209
OPA3	ENST00000263275.4|ENSG00000125741.4|OTTHUMG00000182125.1|OTTHUMT00000459601.1|OPA3-201|OPA3|7828|protein_coding|	7828	7606.73	1249.04	1.17384	ENSG00000125741.4	OPA3-201
OPALIN	ENST00000371172.7|ENSG00000197430.10|OTTHUMG00000018831.1|OTTHUMT00000049606.1|OPALIN-201|OPALIN|3557|protein_coding|	3557	3335.73	0.0	0.0	ENSG00000197430.10	OPALIN-201
OPCML	ENST00000331898.11|ENSG00000183715.13|OTTHUMG00000163658.4|OTTHUMT00000374689.3|OPCML-201|OPCML|6833|protein_coding|	6833	6611.73	0.0	0.0	ENSG00000183715.13	OPCML-201
OPHN1	ENST00000355520.5|ENSG00000079482.12|OTTHUMG00000021744.1|OTTHUMT00000057011.1|OPHN1-201|OPHN1|7879|protein_coding|	7879	7657.73	370.739	0.346098	ENSG00000079482.12	OPHN1-201
OPLAH	ENST00000618853.4|ENSG00000178814.16|OTTHUMG00000165435.7|OTTHUMT00000384059.4|OPLAH-204|OPLAH|4031|protein_coding|	4031	3809.73	5626.54	10.5579	ENSG00000178814.16	OPLAH-204
OPN1LW	ENST00000369951.8|ENSG00000102076.9|OTTHUMG00000034295.6|OTTHUMT00000082839.3|OPN1LW-201|OPN1LW|1261|protein_coding|	1261	1039.73	0.0	0.0	ENSG00000102076.9	OPN1LW-201
OPN1MW	ENST00000595290.5|ENSG00000268221.5|OTTHUMG00000022652.8|OTTHUMT00000058771.5|OPN1MW-201|OPN1MW|1242|protein_coding|	1242	1020.73	0.0	0.0	ENSG00000268221.5	OPN1MW-201
OPN1MW2	ENST00000369929.8|ENSG00000166160.9|OTTHUMG00000024231.5|OTTHUMT00000061149.2|OPN1MW2-201|OPN1MW2|1261|protein_coding|	1261	1039.73	0.0	0.0	ENSG00000166160.9	OPN1MW2-201
OPN1MW3	ENST00000599405.3|ENSG00000269433.3|OTTHUMG00000189499.1|OTTHUMT00000479803.1|OPN1MW3-201|OPN1MW3|1998|protein_coding|	1998	1776.73	0.0	0.0	ENSG00000269433.3	OPN1MW3-201
OPN1SW	ENST00000249389.2|ENSG00000128617.2|OTTHUMG00000158311.1|OTTHUMT00000350655.1|OPN1SW-201|OPN1SW|1096|protein_coding|	1096	874.731	0.0	0.0	ENSG00000128617.2	OPN1SW-201
OPN3	ENST00000366554.2|ENSG00000054277.13|OTTHUMG00000039691.4|OTTHUMT00000095713.1|OPN3-201|OPN3|2620|protein_coding|	2620	2398.73	294.792	0.87855	ENSG00000054277.13	OPN3-201
OPN4	ENST00000372071.6|ENSG00000122375.11|OTTHUMG00000018654.3|-|OPN4-202|OPN4|2401|protein_coding|	2401	2179.73	0.0	0.0	ENSG00000122375.11	OPN4-202
OPN5	ENST00000489301.6|ENSG00000124818.15|OTTHUMG00000014803.2|OTTHUMT00000040824.2|OPN5-204|OPN5|1931|protein_coding|	1931	1709.73	0.0	0.0	ENSG00000124818.15	OPN5-204
OPRD1	ENST00000234961.6|ENSG00000116329.10|OTTHUMG00000003646.2|OTTHUMT00000010330.2|OPRD1-201|OPRD1|9345|protein_coding|	9345	9123.73	63.4669	0.0497286	ENSG00000116329.10	OPRD1-201
OPRK1	ENST00000613482.1|ENSG00000082556.10|OTTHUMG00000164276.1|-|OPRK1-206|OPRK1|4682|protein_coding|	4682	4460.73	1.01067	0.0016197	ENSG00000082556.10	OPRK1-206
OPRL1	ENST00000336866.6|ENSG00000125510.15|OTTHUMG00000033027.1|OTTHUMT00000080294.1|OPRL1-201|OPRL1|3321|protein_coding|	3321	3099.73	19.0	0.0438189	ENSG00000125510.15	OPRL1-201
OPRM1	ENST00000435918.6|ENSG00000112038.17|OTTHUMG00000015870.7|OTTHUMT00000375972.1|OPRM1-209|OPRM1|2217|protein_coding|	2217	1995.73	42.5451	0.152398	ENSG00000112038.17	OPRM1-209
OPRPN	ENST00000399575.6|ENSG00000171199.10|OTTHUMG00000160845.1|OTTHUMT00000362639.1|OPRPN-201|OPRPN|1040|protein_coding|	1040	818.731	0.0	0.0	ENSG00000171199.10	OPRPN-201
OPTC	ENST00000367222.6|ENSG00000188770.9|OTTHUMG00000036100.3|OTTHUMT00000087964.1|OPTC-201|OPTC|1359|protein_coding|	1359	1137.73	0.0	0.0	ENSG00000188770.9	OPTC-201
OPTN	ENST00000424614.1|ENSG00000123240.16|OTTHUMG00000017690.6|OTTHUMT00000046830.1|OPTN-207|OPTN|664|protein_coding|	664	442.761	39.3389	0.635162	ENSG00000123240.16	OPTN-207
OR10A2	ENST00000641461.1|ENSG00000170790.5|OTTHUMG00000165739.2|OTTHUMT00000385984.2|OR10A2-202|OR10A2|5390|protein_coding|	5390	5168.73	11.3406	0.0156849	ENSG00000170790.5	OR10A2-202
OR10A3	ENST00000642047.1|ENSG00000170683.6|OTTHUMG00000165672.2|OTTHUMT00000385704.2|OR10A3-202|OR10A3|2650|protein_coding|	2650	2428.73	2.00001	0.00588687	ENSG00000170683.6	OR10A3-202
OR10A4	ENST00000379829.2|ENSG00000170782.3|OTTHUMG00000165740.1|OTTHUMT00000385985.1|OR10A4-201|OR10A4|995|protein_coding|	995	773.731	0.0	0.0	ENSG00000170782.3	OR10A4-201
OR10A5	ENST00000299454.4|ENSG00000166363.5|OTTHUMG00000165738.1|OTTHUMT00000385983.1|OR10A5-201|OR10A5|1054|protein_coding|	1054	832.731	0.0	0.0	ENSG00000166363.5	OR10A5-201
OR10A6	ENST00000641238.1|ENSG00000279000.3|OTTHUMG00000165671.2|OTTHUMT00000493326.1|OR10A6-203|OR10A6|6052|protein_coding|	6052	5830.73	46.9987	0.0576228	ENSG00000279000.3	OR10A6-203
OR10A7	ENST00000326258.1|ENSG00000179919.3|OTTHUMG00000169860.2|OTTHUMT00000406308.2|OR10A7-201|OR10A7|951|protein_coding|	951	729.731	0.0	0.0	ENSG00000179919.3	OR10A7-201
OR10AD1	ENST00000310248.3|ENSG00000172640.3|OTTHUMG00000168027.2|OTTHUMT00000397577.2|OR10AD1-201|OR10AD1|1305|protein_coding|	1305	1083.73	0.0	0.0	ENSG00000172640.3	OR10AD1-201
OR10AG1	ENST00000641071.2|ENSG00000174970.5|OTTHUMG00000166824.4|OTTHUMT00000493361.2|OR10AG1-202|OR10AG1|2807|protein_coding|	2807	2585.73	0.0	0.0	ENSG00000174970.5	OR10AG1-202
OR10C1	ENST00000444197.3|ENSG00000206474.8|OTTHUMG00000031207.5|OTTHUMT00000076415.5|OR10C1-203|OR10C1|1672|protein_coding|	1672	1450.73	0.0	0.0	ENSG00000206474.8	OR10C1-203
OR10D3	ENST00000641351.1|ENSG00000197309.3|OTTHUMG00000165166.3|OTTHUMT00000493469.1|OR10D3-202|OR10D3|3561|protein_coding|	3561	3339.73	83.1667	0.17802	ENSG00000197309.3	OR10D3-202
OR10G2	ENST00000542433.1|ENSG00000255582.1|OTTHUMG00000168890.2|OTTHUMT00000401525.2|OR10G2-201|OR10G2|1105|protein_coding|	1105	883.731	0.0	0.0	ENSG00000255582.1	OR10G2-201
OR10G3	ENST00000641185.1|ENSG00000169208.2|OTTHUMG00000168886.3|OTTHUMT00000493588.1|OR10G3-203|OR10G3|2640|protein_coding|	2640	2418.73	0.0	0.0	ENSG00000169208.2	OR10G3-203
OR10G4	ENST00000641722.1|ENSG00000254737.2|OTTHUMG00000165966.3|OTTHUMT00000387268.2|OR10G4-203|OR10G4|3301|protein_coding|	3301	3079.73	2.17205	0.00504184	ENSG00000254737.2	OR10G4-203
OR10G6	ENST00000307002.3|ENSG00000198674.3|OTTHUMG00000165964.3|OTTHUMT00000387266.3|OR10G6-201|OR10G6|999|protein_coding|	999	777.731	0.0	0.0	ENSG00000198674.3	OR10G6-201
OR10G7	ENST00000641585.1|ENSG00000182634.8|OTTHUMG00000165969.4|OTTHUMT00000387271.4|OR10G7-202|OR10G7|3449|protein_coding|	3449	3227.73	0.0	0.0	ENSG00000182634.8	OR10G7-202
OR10G8	ENST00000641224.1|ENSG00000234560.4|OTTHUMG00000165968.2|OTTHUMT00000493466.1|OR10G8-202|OR10G8|1033|protein_coding|	1033	811.731	0.0	0.0	ENSG00000234560.4	OR10G8-202
OR10G9	ENST00000375024.1|ENSG00000236981.1|OTTHUMG00000165967.2|OTTHUMT00000387269.2|OR10G9-201|OR10G9|936|protein_coding|	936	714.761	0.0	0.0	ENSG00000236981.1	OR10G9-201
OR10H1	ENST00000641419.1|ENSG00000186723.4|OTTHUMG00000182285.2|OTTHUMT00000493672.1|OR10H1-202|OR10H1|4376|protein_coding|	4376	4154.73	11.3669	0.0195583	ENSG00000186723.4	OR10H1-202
OR10H2	ENST00000305899.4|ENSG00000171942.4|OTTHUMG00000182389.1|OTTHUMT00000460917.1|OR10H2-201|OR10H2|1041|protein_coding|	1041	819.731	0.0	0.0	ENSG00000171942.4	OR10H2-201
OR10H3	ENST00000641646.1|ENSG00000171936.2|OTTHUMG00000182390.3|OTTHUMT00000460918.3|OR10H3-202|OR10H3|1029|protein_coding|	1029	807.731	0.0	0.0	ENSG00000171936.2	OR10H3-202
OR10H4	ENST00000641275.1|ENSG00000176231.2|OTTHUMG00000182268.4|OTTHUMT00000493673.2|OR10H4-202|OR10H4|1482|protein_coding|	1482	1260.73	0.0	0.0	ENSG00000176231.2	OR10H4-202
OR10H5	ENST00000642092.1|ENSG00000172519.9|OTTHUMG00000182284.2|OTTHUMT00000493671.1|OR10H5-202|OR10H5|7044|protein_coding|	7044	6822.73	72.8618	0.0763437	ENSG00000172519.9	OR10H5-202
OR10J1	ENST00000642080.1|ENSG00000196184.9|OTTHUMG00000022737.7|OTTHUMT00000492801.5|OR10J1-203|OR10J1|3503|protein_coding|	3503	3281.73	3.41137	0.00743116	ENSG00000196184.9	OR10J1-203
OR10J3	ENST00000332217.5|ENSG00000196266.5|OTTHUMG00000037233.3|-|OR10J3-201|OR10J3|990|protein_coding|	990	768.731	0.0	0.0	ENSG00000196266.5	OR10J3-201
OR10J5	ENST00000334857.3|ENSG00000184155.8|OTTHUMG00000022738.2|OTTHUMT00000059021.2|OR10J5-201|OR10J5|930|protein_coding|	930	708.761	0.0	0.0	ENSG00000184155.8	OR10J5-201
OR10K1	ENST00000641432.1|ENSG00000173285.4|OTTHUMG00000017517.3|OTTHUMT00000046367.3|OR10K1-203|OR10K1|3775|protein_coding|	3775	3553.73	32.7658	0.0659124	ENSG00000173285.4	OR10K1-203
OR10K2	ENST00000641042.1|ENSG00000180708.5|OTTHUMG00000019638.3|OTTHUMT00000051854.3|OR10K2-202|OR10K2|3023|protein_coding|	3023	2801.73	0.0	0.0	ENSG00000180708.5	OR10K2-202
OR10P1	ENST00000309675.2|ENSG00000175398.2|OTTHUMG00000169961.1|OTTHUMT00000406680.1|OR10P1-201|OR10P1|995|protein_coding|	995	773.731	0.0	0.0	ENSG00000175398.2	OR10P1-201
OR10Q1	ENST00000316770.2|ENSG00000180475.4|OTTHUMG00000167542.1|OTTHUMT00000394706.1|OR10Q1-201|OR10Q1|1037|protein_coding|	1037	815.731	0.0	0.0	ENSG00000180475.4	OR10Q1-201
OR10R2	ENST00000641067.1|ENSG00000198965.4|OTTHUMG00000019632.4|OTTHUMT00000492784.1|OR10R2-202|OR10R2|1132|protein_coding|	1132	910.731	0.0	0.0	ENSG00000198965.4	OR10R2-202
OR10S1	ENST00000641123.1|ENSG00000196248.5|OTTHUMG00000165963.3|OTTHUMT00000387265.3|OR10S1-202|OR10S1|1121|protein_coding|	1121	899.731	0.0	0.0	ENSG00000196248.5	OR10S1-202
OR10T2	ENST00000334438.1|ENSG00000186306.1|OTTHUMG00000017521.2|OTTHUMT00000046371.2|OR10T2-201|OR10T2|945|protein_coding|	945	723.761	0.0	0.0	ENSG00000186306.1	OR10T2-201
OR10V1	ENST00000307552.3|ENSG00000172289.3|OTTHUMG00000167406.2|OTTHUMT00000394517.2|OR10V1-201|OR10V1|930|protein_coding|	930	708.761	0.0	0.0	ENSG00000172289.3	OR10V1-201
OR10W1	ENST00000395079.2|ENSG00000172772.3|OTTHUMG00000167462.1|OTTHUMT00000394704.1|OR10W1-201|OR10W1|1469|protein_coding|	1469	1247.73	0.0	0.0	ENSG00000172772.3	OR10W1-201
OR10X1	ENST00000623167.1|ENSG00000279111.2|OTTHUMG00000019635.3|OTTHUMT00000051850.3|OR10X1-201|OR10X1|981|protein_coding|	981	759.731	0.0	0.0	ENSG00000279111.2	OR10X1-201
OR10Z1	ENST00000641002.1|ENSG00000198967.4|OTTHUMG00000019637.3|OTTHUMT00000051853.3|OR10Z1-202|OR10Z1|6323|protein_coding|	6323	6101.73	4.06844	0.00476658	ENSG00000198967.4	OR10Z1-202
OR11A1	ENST00000377147.2|ENSG00000204694.11|OTTHUMG00000031225.3|-|OR11A1-201|OR11A1|2229|protein_coding|	2229	2007.73	24.0902	0.0857762	ENSG00000204694.11	OR11A1-201
OR11G2	ENST00000641682.1|ENSG00000196832.4|OTTHUMG00000167700.4|OTTHUMT00000395722.2|OR11G2-202|OR11G2|3786|protein_coding|	3786	3564.73	9.45505	0.0189613	ENSG00000196832.4	OR11G2-202
OR11H1	ENST00000252835.5|ENSG00000130538.5|OTTHUMG00000030069.4|-|OR11H1-201|OR11H1|981|protein_coding|	981	759.731	0.0	0.0	ENSG00000130538.5	OR11H1-201
OR11H12	ENST00000550708.1|ENSG00000257115.1|OTTHUMG00000170298.1|OTTHUMT00000408402.1|OR11H12-201|OR11H12|1085|protein_coding|	1085	863.731	0.0	0.0	ENSG00000257115.1	OR11H12-201
OR11H2	ENST00000641517.1|ENSG00000258453.3|OTTHUMG00000170597.4|-|OR11H2-202|OR11H2|1085|protein_coding|	1085	863.731	0.0	0.0	ENSG00000258453.3	OR11H2-202
OR11H4	ENST00000641082.1|ENSG00000176198.3|OTTHUMG00000170852.2|OTTHUMT00000493577.1|OR11H4-202|OR11H4|1585|protein_coding|	1585	1363.73	0.0	0.0	ENSG00000176198.3	OR11H4-202
OR11H6	ENST00000315519.3|ENSG00000176219.3|OTTHUMG00000170850.2|OTTHUMT00000410676.2|OR11H6-201|OR11H6|993|protein_coding|	993	771.731	0.0	0.0	ENSG00000176219.3	OR11H6-201
OR11L1	ENST00000355784.3|ENSG00000197591.3|OTTHUMG00000040193.2|OTTHUMT00000096850.2|OR11L1-201|OR11L1|969|protein_coding|	969	747.731	0.0	0.0	ENSG00000197591.3	OR11L1-201
OR12D2	ENST00000642051.1|ENSG00000280236.3|OTTHUMG00000031049.4|OTTHUMT00000493100.1|OR12D2-207|OR12D2|1496|protein_coding|	1496	1274.73	0.0	0.0	ENSG00000280236.3	OR12D2-207
OR12D3	ENST00000396806.3|ENSG00000112462.8|OTTHUMG00000031051.3|OTTHUMT00000076056.3|OR12D3-201|OR12D3|1869|protein_coding|	1869	1647.73	0.0	0.0	ENSG00000112462.8	OR12D3-201
OR13A1	ENST00000536058.1|ENSG00000256574.7|OTTHUMG00000018080.3|-|OR13A1-202|OR13A1|2023|protein_coding|	2023	1801.73	1.0	0.00396772	ENSG00000256574.7	OR13A1-202
OR13C2	ENST00000542196.2|ENSG00000276119.1|OTTHUMG00000020415.3|OTTHUMT00000053489.3|OR13C2-201|OR13C2|957|protein_coding|	957	735.731	0.0	0.0	ENSG00000276119.1	OR13C2-201
OR13C3	ENST00000641090.1|ENSG00000204246.3|OTTHUMG00000020406.3|OTTHUMT00000053477.3|OR13C3-202|OR13C3|1108|protein_coding|	1108	886.731	0.0	0.0	ENSG00000204246.3	OR13C3-202
OR13C4	ENST00000277216.3|ENSG00000148136.5|OTTHUMG00000020407.2|OTTHUMT00000053478.2|OR13C4-201|OR13C4|957|protein_coding|	957	735.731	0.0	0.0	ENSG00000148136.5	OR13C4-201
OR13C5	ENST00000374779.3|ENSG00000277556.1|OTTHUMG00000020408.3|OTTHUMT00000053479.3|OR13C5-201|OR13C5|957|protein_coding|	957	735.731	0.0	0.0	ENSG00000277556.1	OR13C5-201
OR13C8	ENST00000335040.1|ENSG00000186943.1|OTTHUMG00000020409.2|OTTHUMT00000053480.2|OR13C8-201|OR13C8|963|protein_coding|	963	741.731	0.0	0.0	ENSG00000186943.1	OR13C8-201
OR13C9	ENST00000259362.1|ENSG00000136839.1|OTTHUMG00000020416.2|OTTHUMT00000053490.2|OR13C9-201|OR13C9|957|protein_coding|	957	735.731	0.0	0.0	ENSG00000136839.1	OR13C9-201
OR13D1	ENST00000641530.1|ENSG00000179055.7|OTTHUMG00000020412.3|OTTHUMT00000053483.3|OR13D1-202|OR13D1|945|protein_coding|	945	723.761	1.0	0.00987725	ENSG00000179055.7	OR13D1-202
OR13F1	ENST00000334726.3|ENSG00000186881.3|OTTHUMG00000020404.2|OTTHUMT00000053475.2|OR13F1-201|OR13F1|960|protein_coding|	960	738.731	0.0	0.0	ENSG00000186881.3	OR13F1-201
OR13G1	ENST00000642119.1|ENSG00000197437.4|OTTHUMG00000040212.3|OTTHUMT00000096869.3|OR13G1-202|OR13G1|2568|protein_coding|	2568	2346.73	0.0	0.0	ENSG00000197437.4	OR13G1-202
OR13H1	ENST00000338616.5|ENSG00000171054.8|OTTHUMG00000022411.3|OTTHUMT00000058297.3|OR13H1-201|OR13H1|1081|protein_coding|	1081	859.731	0.0	0.0	ENSG00000171054.8	OR13H1-201
OR13J1	ENST00000377981.3|ENSG00000168828.5|OTTHUMG00000019879.1|OTTHUMT00000052381.1|OR13J1-201|OR13J1|1339|protein_coding|	1339	1117.73	0.0	0.0	ENSG00000168828.5	OR13J1-201
OR14A16	ENST00000641093.1|ENSG00000196772.4|OTTHUMG00000040199.3|OTTHUMT00000096856.3|OR14A16-202|OR14A16|1367|protein_coding|	1367	1145.73	0.0	0.0	ENSG00000196772.4	OR14A16-202
OR14A2	ENST00000366485.1|ENSG00000241128.2|OTTHUMG00000040207.3|OTTHUMT00000096864.3|OR14A2-201|OR14A2|945|protein_coding|	945	723.761	0.0	0.0	ENSG00000241128.2	OR14A2-201
OR14C36	ENST00000317861.1|ENSG00000177174.1|OTTHUMG00000040463.2|OTTHUMT00000097359.2|OR14C36-201|OR14C36|939|protein_coding|	939	717.761	0.0	0.0	ENSG00000177174.1	OR14C36-201
OR14I1	ENST00000342623.4|ENSG00000189181.4|OTTHUMG00000040378.2|OTTHUMT00000097128.2|OR14I1-201|OR14I1|936|protein_coding|	936	714.761	0.0	0.0	ENSG00000189181.4	OR14I1-201
OR14J1	ENST00000641895.1|ENSG00000204695.4|OTTHUMG00000031184.4|OTTHUMT00000076362.4|OR14J1-203|OR14J1|6443|protein_coding|	6443	6221.73	240.758	0.276631	ENSG00000204695.4	OR14J1-203
OR14K1	ENST00000283225.2|ENSG00000153230.4|OTTHUMG00000040211.2|OTTHUMT00000096868.2|OR14K1-201|OR14K1|945|protein_coding|	945	723.761	0.0	0.0	ENSG00000153230.4	OR14K1-201
