gene_name	target_id	length	eff_length	est_counts	tpm	gene_id	transcript_name
LYPLA2	ENST00000374514.7|ENSG00000011009.10|OTTHUMG00000002961.4|OTTHUMT00000008245.1|LYPLA2-205|LYPLA2|1810|protein_coding|	1810	1572.82	1881.0	23.16	ENSG00000011009.10	LYPLA2-205
LYPLAL1	ENST00000366927.3|ENSG00000143353.11|OTTHUMG00000037141.2|OTTHUMT00000090210.1|LYPLAL1-201|LYPLAL1|1819|protein_coding|	1819	1581.82	3.28969	0.0402742	ENSG00000143353.11	LYPLAL1-201
LYRM1	ENST00000439021.5|ENSG00000102897.9|OTTHUMG00000131554.3|-|LYRM1-204|LYRM1|1558|protein_coding|	1558	1320.82	172.458	2.52854	ENSG00000102897.9	LYRM1-204
LYRM2	ENST00000523377.1|ENSG00000083099.10|OTTHUMG00000015203.2|OTTHUMT00000041498.2|LYRM2-208|LYRM2|5353|protein_coding|	5353	5115.82	304.397	1.15227	ENSG00000083099.10	LYRM2-208
LYRM4	ENST00000468929.5|ENSG00000214113.10|OTTHUMG00000014173.6|OTTHUMT00000353482.1|LYRM4-206|LYRM4|1168|protein_coding|	1168	930.817	125.993	2.62127	ENSG00000214113.10	LYRM4-206
LYRM7	ENST00000379380.8|ENSG00000186687.15|OTTHUMG00000128994.3|OTTHUMT00000250983.1|LYRM7-201|LYRM7|6351|protein_coding|	6351	6113.82	1011.94	3.20531	ENSG00000186687.15	LYRM7-201
LYRM9	ENST00000379103.7|ENSG00000232859.9|OTTHUMG00000132829.10|OTTHUMT00000256294.3|LYRM9-202|LYRM9|1685|protein_coding|	1685	1447.82	90.5576	1.21127	ENSG00000232859.9	LYRM9-202
LYSMD1	ENST00000368908.9|ENSG00000163155.11|OTTHUMG00000012260.3|OTTHUMT00000034070.3|LYSMD1-201|LYSMD1|2479|protein_coding|	2479	2241.82	236.015	2.03877	ENSG00000163155.11	LYSMD1-201
LYSMD2	ENST00000267838.6|ENSG00000140280.13|OTTHUMG00000131804.2|OTTHUMT00000254741.1|LYSMD2-201|LYSMD2|1759|protein_coding|	1759	1521.82	770.716	9.80757	ENSG00000140280.13	LYSMD2-201
LYSMD3	ENST00000315948.10|ENSG00000176018.12|OTTHUMG00000162667.2|OTTHUMT00000369987.2|LYSMD3-201|LYSMD3|4259|protein_coding|	4259	4021.82	517.715	2.49286	ENSG00000176018.12	LYSMD3-201
LYSMD4	ENST00000332728.8|ENSG00000183060.15|OTTHUMG00000149853.5|-|LYSMD4-201|LYSMD4|2847|protein_coding|	2847	2609.82	57.9159	0.429751	ENSG00000183060.15	LYSMD4-201
LYST	ENST00000389793.6|ENSG00000143669.13|OTTHUMG00000040527.11|OTTHUMT00000097533.6|LYST-201|LYST|13480|protein_coding|	13480	13242.8	624.553	0.91331	ENSG00000143669.13	LYST-201
LYVE1	ENST00000256178.7|ENSG00000133800.8|OTTHUMG00000165713.1|OTTHUMT00000385893.1|LYVE1-201|LYVE1|3273|protein_coding|	3273	3035.82	2.09367	0.0133555	ENSG00000133800.8	LYVE1-201
LYZ	ENST00000261267.6|ENSG00000090382.6|OTTHUMG00000169342.2|OTTHUMT00000403624.2|LYZ-201|LYZ|1530|protein_coding|	1530	1292.82	13.876	0.207853	ENSG00000090382.6	LYZ-201
LYZL1	ENST00000375500.8|ENSG00000120563.9|OTTHUMG00000017880.4|-|LYZL1-201|LYZL1|811|protein_coding|	811	573.817	0.0	0.0	ENSG00000120563.9	LYZL1-201
LYZL2	ENST00000647634.1|ENSG00000151033.9|OTTHUMG00000017898.3|OTTHUMT00000047434.3|LYZL2-202|LYZL2|818|protein_coding|	818	580.817	0.0	0.0	ENSG00000151033.9	LYZL2-202
LYZL4	ENST00000287748.7|ENSG00000157093.8|OTTHUMG00000131793.2|OTTHUMT00000254729.2|LYZL4-201|LYZL4|904|protein_coding|	904	666.817	0.0	0.0	ENSG00000157093.8	LYZL4-201
LYZL6	ENST00000618542.4|ENSG00000275722.4|OTTHUMG00000188400.1|OTTHUMT00000477110.1|LYZL6-203|LYZL6|917|protein_coding|	917	679.817	0.0	0.0	ENSG00000275722.4	LYZL6-203
LZIC	ENST00000377213.1|ENSG00000162441.11|OTTHUMG00000001804.3|OTTHUMT00000005041.1|LZIC-201|LZIC|945|protein_coding|	945	707.817	122.345	3.34729	ENSG00000162441.11	LZIC-201
LZTFL1	ENST00000296135.10|ENSG00000163818.16|OTTHUMG00000133452.11|OTTHUMT00000257326.3|LZTFL1-201|LZTFL1|4073|protein_coding|	4073	3835.82	152.958	0.772225	ENSG00000163818.16	LZTFL1-201
LZTR1	ENST00000215739.12|ENSG00000099949.19|OTTHUMG00000150878.6|OTTHUMT00000320387.1|LZTR1-201|LZTR1|4572|protein_coding|	4572	4334.82	378.29	1.68999	ENSG00000099949.19	LZTR1-201
LZTS1	ENST00000265801.6|ENSG00000061337.15|OTTHUMG00000097027.4|-|LZTS1-201|LZTS1|5459|protein_coding|	5459	5221.82	4.06708	0.0150831	ENSG00000061337.15	LZTS1-201
LZTS2	ENST00000370223.7|ENSG00000107816.17|OTTHUMG00000018914.4|OTTHUMT00000049873.1|LZTS2-202|LZTS2|2883|protein_coding|	2883	2645.82	376.431	2.75521	ENSG00000107816.17	LZTS2-202
LZTS3	ENST00000329152.7|ENSG00000088899.15|OTTHUMG00000031735.3|OTTHUMT00000077715.2|LZTS3-201|LZTS3|5257|protein_coding|	5257	5019.82	31.3888	0.121092	ENSG00000088899.15	LZTS3-201
M1AP	ENST00000290536.9|ENSG00000159374.17|OTTHUMG00000152918.7|OTTHUMT00000328569.1|M1AP-201|M1AP|2543|protein_coding|	2543	2305.82	4.30451	0.0361517	ENSG00000159374.17	M1AP-201
M6PR	ENST00000000412.7|ENSG00000003056.7|OTTHUMG00000168276.3|OTTHUMT00000399130.1|M6PR-201|M6PR|2756|protein_coding|	2756	2518.82	2762.77	21.2411	ENSG00000003056.7	M6PR-201
MAATS1	ENST00000273390.9|ENSG00000183833.16|OTTHUMG00000193414.1|OTTHUMT00000355222.1|MAATS1-201|MAATS1|4433|protein_coding|	4433	4195.82	0.0	0.0	ENSG00000183833.16	MAATS1-201
MAB21L1	ENST00000379919.5|ENSG00000180660.7|OTTHUMG00000016723.3|OTTHUMT00000044459.3|MAB21L1-201|MAB21L1|3028|protein_coding|	3028	2790.82	0.0	0.0	ENSG00000180660.7	MAB21L1-201
MAB21L2	ENST00000317605.5|ENSG00000181541.5|OTTHUMG00000161442.1|OTTHUMT00000364937.1|MAB21L2-201|MAB21L2|2772|protein_coding|	2772	2534.82	2.0	0.0152796	ENSG00000181541.5	MAB21L2-201
MAB21L3	ENST00000369500.3|ENSG00000173212.4|OTTHUMG00000012110.3|OTTHUMT00000033486.1|MAB21L3-201|MAB21L3|3229|protein_coding|	3229	2991.82	49.7687	0.322144	ENSG00000173212.4	MAB21L3-201
MAB21L4	ENST00000388934.4|ENSG00000172478.17|OTTHUMG00000151906.4|OTTHUMT00000324353.1|MAB21L4-202|MAB21L4|1911|protein_coding|	1911	1673.82	1.0	0.0115697	ENSG00000172478.17	MAB21L4-202
MACC1	ENST00000400331.9|ENSG00000183742.12|OTTHUMG00000128415.5|OTTHUMT00000250202.5|MACC1-202|MACC1|9159|protein_coding|	9159	8921.82	1709.53	3.71068	ENSG00000183742.12	MACC1-202
MACF1	ENST00000524432.5|ENSG00000127603.25|OTTHUMG00000007754.14|OTTHUMT00000392097.1|MACF1-227|MACF1|4338|protein_coding|	4338	4100.82	1239.02	5.85111	ENSG00000127603.25	MACF1-227
MACO1	ENST00000374343.4|ENSG00000204178.10|OTTHUMG00000003473.5|OTTHUMT00000009659.2|MACO1-201|MACO1|3917|protein_coding|	3917	3679.82	390.96	2.05748	ENSG00000204178.10	MACO1-201
MACROD1	ENST00000255681.6|ENSG00000133315.10|OTTHUMG00000167843.2|OTTHUMT00000396570.1|MACROD1-201|MACROD1|1205|protein_coding|	1205	967.817	110.779	2.21663	ENSG00000133315.10	MACROD1-201
MACROD2	ENST00000378058.7|ENSG00000172264.17|OTTHUMG00000031919.9|-|MACROD2-202|MACROD2|4025|protein_coding|	4025	3787.82	174.596	0.892634	ENSG00000172264.17	MACROD2-202
MAD1L1	ENST00000399654.6|ENSG00000002822.15|OTTHUMG00000151493.6|OTTHUMT00000322869.1|MAD1L1-202|MAD1L1|2762|protein_coding|	2762	2524.82	860.095	6.59699	ENSG00000002822.15	MAD1L1-202
MAD2L1	ENST00000296509.10|ENSG00000164109.13|OTTHUMG00000132967.3|OTTHUMT00000256525.2|MAD2L1-201|MAD2L1|5468|protein_coding|	5468	5230.82	933.283	3.4552	ENSG00000164109.13	MAD2L1-201
MAD2L1BP	ENST00000372171.4|ENSG00000124688.13|OTTHUMG00000014747.2|OTTHUMT00000040692.2|MAD2L1BP-201|MAD2L1BP|1301|protein_coding|	1301	1063.82	373.743	6.80355	ENSG00000124688.13	MAD2L1BP-201
MAD2L2	ENST00000376692.8|ENSG00000116670.14|OTTHUMG00000002231.4|-|MAD2L2-207|MAD2L2|1118|protein_coding|	1118	880.817	837.514	18.4135	ENSG00000116670.14	MAD2L2-207
MADCAM1	ENST00000587541.5|ENSG00000099866.14|OTTHUMG00000180548.7|OTTHUMT00000451883.4|MADCAM1-204|MADCAM1|1723|protein_coding|	1723	1485.82	4.0	0.0521343	ENSG00000099866.14	MADCAM1-204
MADD	ENST00000402799.5|ENSG00000110514.19|OTTHUMG00000150350.8|OTTHUMT00000317742.1|MADD-207|MADD|5684|protein_coding|	5684	5446.82	380.229	1.35186	ENSG00000110514.19	MADD-207
MAEA	ENST00000303400.8|ENSG00000090316.15|OTTHUMG00000160169.7|OTTHUMT00000359511.1|MAEA-202|MAEA|2222|protein_coding|	2222	1984.82	1233.82	12.0382	ENSG00000090316.15	MAEA-202
MAEL	ENST00000447624.1|ENSG00000143194.12|OTTHUMG00000034432.2|OTTHUMT00000083241.2|MAEL-203|MAEL|1013|protein_coding|	1013	775.817	4.0	0.0998459	ENSG00000143194.12	MAEL-203
MAF	ENST00000393350.1|ENSG00000178573.6|OTTHUMG00000137621.3|OTTHUMT00000317037.1|MAF-202|MAF|6384|protein_coding|	6384	6146.82	6.93492	0.0218484	ENSG00000178573.6	MAF-202
MAF1	ENST00000322428.9|ENSG00000179632.9|OTTHUMG00000165244.3|OTTHUMT00000382910.1|MAF1-201|MAF1|1677|protein_coding|	1677	1439.82	1518.13	20.4189	ENSG00000179632.9	MAF1-201
MAFA	ENST00000333480.2|ENSG00000182759.3|OTTHUMG00000165037.2|OTTHUMT00000381511.2|MAFA-201|MAFA|2347|protein_coding|	2347	2109.82	0.0	0.0	ENSG00000182759.3	MAFA-201
MAFB	ENST00000373313.2|ENSG00000204103.3|OTTHUMG00000033052.2|OTTHUMT00000080375.2|MAFB-201|MAFB|3393|protein_coding|	3393	3155.82	1.0	0.00613645	ENSG00000204103.3	MAFB-201
MAFF	ENST00000338483.6|ENSG00000185022.11|OTTHUMG00000151163.4|OTTHUMT00000321624.2|MAFF-201|MAFF|2490|protein_coding|	2490	2252.82	53.435	0.459334	ENSG00000185022.11	MAFF-201
MAFG	ENST00000357736.8|ENSG00000197063.10|OTTHUMG00000177958.2|OTTHUMT00000439980.1|MAFG-201|MAFG|5040|protein_coding|	5040	4802.82	1344.63	5.4217	ENSG00000197063.10	MAFG-201
MAFK	ENST00000343242.8|ENSG00000198517.9|OTTHUMG00000151453.2|OTTHUMT00000322712.1|MAFK-201|MAFK|3368|protein_coding|	3368	3130.82	918.63	5.68214	ENSG00000198517.9	MAFK-201
MAG	ENST00000537831.2|ENSG00000105695.14|OTTHUMG00000183296.2|OTTHUMT00000466075.1|MAG-203|MAG|2341|protein_coding|	2341	2103.82	11.0	0.101254	ENSG00000105695.14	MAG-203
MAGEA1	ENST00000356661.6|ENSG00000198681.6|OTTHUMG00000024192.2|OTTHUMT00000060940.2|MAGEA1-201|MAGEA1|1710|protein_coding|	1710	1472.82	1.0	0.0131486	ENSG00000198681.6	MAGEA1-201
MAGEA10	ENST00000370323.8|ENSG00000124260.11|OTTHUMG00000024180.5|OTTHUMT00000060916.3|MAGEA10-202|MAGEA10|2628|protein_coding|	2628	2390.82	11.027	0.0893182	ENSG00000124260.11	MAGEA10-202
MAGEA11	ENST00000412632.6|ENSG00000185247.14|OTTHUMG00000022633.5|OTTHUMT00000058726.4|MAGEA11-203|MAGEA11|1085|protein_coding|	1085	847.817	0.0	0.0	ENSG00000185247.14	MAGEA11-203
MAGEA12	ENST00000393869.7|ENSG00000213401.9|OTTHUMG00000022650.3|-|MAGEA12-202|MAGEA12|1761|protein_coding|	1761	1523.82	0.0	0.0	ENSG00000213401.9	MAGEA12-202
MAGEA2	ENST00000620710.4|ENSG00000268606.5|OTTHUMG00000188622.3|OTTHUMT00000477753.1|MAGEA2-207|MAGEA2|1947|protein_coding|	1947	1709.82	0.0	0.0	ENSG00000268606.5	MAGEA2-207
MAGEA2B	ENST00000331220.6|ENSG00000183305.13|OTTHUMG00000022645.5|-|MAGEA2B-201|MAGEA2B|1946|protein_coding|	1946	1708.82	0.0	0.0	ENSG00000183305.13	MAGEA2B-201
MAGEA3	ENST00000370278.3|ENSG00000221867.8|OTTHUMG00000022640.3|OTTHUMT00000058744.1|MAGEA3-201|MAGEA3|1724|protein_coding|	1724	1486.82	0.0	0.0	ENSG00000221867.8	MAGEA3-201
MAGEA4	ENST00000431963.5|ENSG00000147381.11|OTTHUMG00000024174.3|OTTHUMT00000060899.3|MAGEA4-210|MAGEA4|854|protein_coding|	854	616.817	0.0	0.0	ENSG00000147381.11	MAGEA4-210
MAGEA6	ENST00000329342.9|ENSG00000197172.10|OTTHUMG00000022642.5|OTTHUMT00000058747.3|MAGEA6-201|MAGEA6|1740|protein_coding|	1740	1502.82	4.0	0.0515446	ENSG00000197172.10	MAGEA6-201
MAGEA8	ENST00000535454.5|ENSG00000156009.9|OTTHUMG00000022635.2|-|MAGEA8-204|MAGEA8|2112|protein_coding|	2112	1874.82	0.0	0.0	ENSG00000156009.9	MAGEA8-204
MAGEA9	ENST00000243314.5|ENSG00000123584.7|OTTHUMG00000022621.4|OTTHUMT00000058697.4|MAGEA9-201|MAGEA9|1814|protein_coding|	1814	1576.82	0.0	0.0	ENSG00000123584.7	MAGEA9-201
MAGEA9B	ENST00000595065.5|ENSG00000267978.5|OTTHUMG00000188533.3|OTTHUMT00000477533.1|MAGEA9B-203|MAGEA9B|1807|protein_coding|	1807	1569.82	0.0	0.0	ENSG00000267978.5	MAGEA9B-203
MAGEB1	ENST00000397548.2|ENSG00000214107.7|OTTHUMG00000021322.1|-|MAGEB1-202|MAGEB1|1708|protein_coding|	1708	1470.82	1.0	0.0131665	ENSG00000214107.7	MAGEB1-202
MAGEB10	ENST00000356790.2|ENSG00000177689.10|OTTHUMG00000046084.1|OTTHUMT00000106216.1|MAGEB10-201|MAGEB10|1953|protein_coding|	1953	1715.82	3.05609	0.0344925	ENSG00000177689.10	MAGEB10-201
MAGEB16	ENST00000399992.5|ENSG00000189023.10|OTTHUMG00000021348.8|OTTHUMT00000251031.2|MAGEB16-205|MAGEB16|1734|protein_coding|	1734	1496.82	1.67098	0.0216188	ENSG00000189023.10	MAGEB16-205
MAGEB17	ENST00000400003.1|ENSG00000182798.10|OTTHUMG00000021188.6|OTTHUMT00000055900.5|MAGEB17-201|MAGEB17|1379|protein_coding|	1379	1141.82	1.0	0.0169603	ENSG00000182798.10	MAGEB17-201
MAGEB18	ENST00000325250.1|ENSG00000176774.5|OTTHUMG00000021282.1|OTTHUMT00000056120.1|MAGEB18-201|MAGEB18|1811|protein_coding|	1811	1573.82	0.0	0.0	ENSG00000176774.5	MAGEB18-201
MAGEB2	ENST00000378988.4|ENSG00000099399.5|OTTHUMG00000021319.1|OTTHUMT00000056157.1|MAGEB2-201|MAGEB2|1610|protein_coding|	1610	1372.82	2.0	0.0282128	ENSG00000099399.5	MAGEB2-201
MAGEB3	ENST00000361644.3|ENSG00000198798.5|OTTHUMG00000021320.3|OTTHUMT00000056158.3|MAGEB3-201|MAGEB3|2305|protein_coding|	2305	2067.82	0.0	0.0	ENSG00000198798.5	MAGEB3-201
MAGEB4	ENST00000378982.3|ENSG00000120289.11|OTTHUMG00000021321.1|OTTHUMT00000056159.1|MAGEB4-201|MAGEB4|2142|protein_coding|	2142	1904.82	0.0	0.0	ENSG00000120289.11	MAGEB4-201
MAGEB5	ENST00000602297.1|ENSG00000188408.5|OTTHUMG00000021288.2|OTTHUMT00000056126.2|MAGEB5-201|MAGEB5|1216|protein_coding|	1216	978.817	0.0	0.0	ENSG00000188408.5	MAGEB5-201
MAGEB6	ENST00000379034.1|ENSG00000176746.6|OTTHUMG00000021285.1|OTTHUMT00000056123.1|MAGEB6-201|MAGEB6|1949|protein_coding|	1949	1711.82	0.0	0.0	ENSG00000176746.6	MAGEB6-201
MAGEB6B	ENST00000416929.2|ENSG00000232030.3|OTTHUMG00000021284.4|OTTHUMT00000056122.4|MAGEB6B-201|MAGEB6B|1224|protein_coding|	1224	986.817	0.0	0.0	ENSG00000232030.3	MAGEB6B-201
MAGEC1	ENST00000285879.4|ENSG00000155495.8|OTTHUMG00000022569.1|OTTHUMT00000058604.1|MAGEC1-201|MAGEC1|4270|protein_coding|	4270	4032.82	0.0	0.0	ENSG00000155495.8	MAGEC1-201
MAGEC2	ENST00000247452.3|ENSG00000046774.9|OTTHUMG00000022574.1|OTTHUMT00000058611.1|MAGEC2-201|MAGEC2|1991|protein_coding|	1991	1753.82	1.0	0.0110419	ENSG00000046774.9	MAGEC2-201
MAGEC3	ENST00000298296.1|ENSG00000165509.13|OTTHUMG00000022570.4|OTTHUMT00000058606.2|MAGEC3-201|MAGEC3|1932|protein_coding|	1932	1694.82	0.0	0.0	ENSG00000165509.13	MAGEC3-201
MAGED1	ENST00000326587.11|ENSG00000179222.17|OTTHUMG00000021540.3|OTTHUMT00000056589.1|MAGED1-201|MAGED1|2747|protein_coding|	2747	2509.82	4723.64	36.4472	ENSG00000179222.17	MAGED1-201
MAGED2	ENST00000375068.5|ENSG00000102316.16|OTTHUMG00000021638.3|OTTHUMT00000056821.2|MAGED2-206|MAGED2|2189|protein_coding|	2189	1951.82	474.07	4.70363	ENSG00000102316.16	MAGED2-206
MAGED4	ENST00000599522.6|ENSG00000154545.16|OTTHUMG00000042235.2|-|MAGED4-211|MAGED4|2669|protein_coding|	2669	2431.82	0.0	0.0	ENSG00000154545.16	MAGED4-211
MAGED4B	ENST00000486010.1|ENSG00000187243.16|OTTHUMG00000021546.5|OTTHUMT00000056611.3|MAGED4B-208|MAGED4B|889|protein_coding|	889	651.817	1.0	0.0297101	ENSG00000187243.16	MAGED4B-208
MAGEE1	ENST00000361470.3|ENSG00000198934.4|OTTHUMG00000021879.2|OTTHUMT00000057298.2|MAGEE1-201|MAGEE1|3630|protein_coding|	3630	3392.82	261.0	1.48974	ENSG00000198934.4	MAGEE1-201
MAGEE2	ENST00000373359.3|ENSG00000186675.6|OTTHUMG00000021870.1|OTTHUMT00000057288.1|MAGEE2-201|MAGEE2|2249|protein_coding|	2249	2011.82	0.0	0.0	ENSG00000186675.6	MAGEE2-201
MAGEF1	ENST00000317897.4|ENSG00000177383.4|OTTHUMG00000156712.1|OTTHUMT00000345417.1|MAGEF1-201|MAGEF1|1636|protein_coding|	1636	1398.82	732.0	10.134	ENSG00000177383.4	MAGEF1-201
MAGEH1	ENST00000342972.2|ENSG00000187601.4|OTTHUMG00000021655.1|OTTHUMT00000056868.1|MAGEH1-201|MAGEH1|1462|protein_coding|	1462	1224.82	305.0	4.82234	ENSG00000187601.4	MAGEH1-201
MAGEL2	ENST00000532292.3|ENSG00000254585.3|OTTHUMG00000167582.5|OTTHUMT00000395182.5|MAGEL2-201|MAGEL2|4298|protein_coding|	4298	4060.82	0.998125	0.00475993	ENSG00000254585.3	MAGEL2-201
MAGI1	ENST00000402939.6|ENSG00000151276.23|OTTHUMG00000157554.5|OTTHUMT00000349126.2|MAGI1-202|MAGI1|4389|protein_coding|	4389	4151.82	13.1682	0.061421	ENSG00000151276.23	MAGI1-202
MAGI2	ENST00000637282.1|ENSG00000187391.20|OTTHUMG00000130697.18|OTTHUMT00000490489.1|MAGI2-234|MAGI2|3174|protein_coding|	3174	2936.82	10.3135	0.0680075	ENSG00000187391.20	MAGI2-234
MAGI3	ENST00000369617.8|ENSG00000081026.18|OTTHUMG00000011737.3|OTTHUMT00000032427.3|MAGI3-204|MAGI3|3911|protein_coding|	3911	3673.82	11.8549	0.0624898	ENSG00000081026.18	MAGI3-204
MAGIX	ENST00000595224.5|ENSG00000269313.5|OTTHUMG00000188218.11|OTTHUMT00000378832.4|MAGIX-202|MAGIX|1238|protein_coding|	1238	1000.82	4.68824	0.090716	ENSG00000269313.5	MAGIX-202
MAGOH	ENST00000371470.7|ENSG00000162385.10|OTTHUMG00000008932.1|OTTHUMT00000024730.1|MAGOH-202|MAGOH|756|protein_coding|	756	518.817	648.369	24.2012	ENSG00000162385.10	MAGOH-202
MAGOHB	ENST00000539554.5|ENSG00000111196.9|OTTHUMG00000168407.2|OTTHUMT00000399613.2|MAGOHB-204|MAGOHB|666|protein_coding|	666	428.817	190.056	8.58301	ENSG00000111196.9	MAGOHB-204
MAGT1	ENST00000610432.4|ENSG00000102158.19|OTTHUMG00000021882.4|-|MAGT1-204|MAGT1|4019|protein_coding|	4019	3781.82	1632.43	8.35918	ENSG00000102158.19	MAGT1-204
MAIP1	ENST00000392290.5|ENSG00000162972.10|OTTHUMG00000132771.4|OTTHUMT00000256146.1|MAIP1-202|MAIP1|1386|protein_coding|	1386	1148.82	487.954	8.2254	ENSG00000162972.10	MAIP1-202
MAJIN	ENST00000530444.5|ENSG00000168070.11|OTTHUMG00000165632.1|OTTHUMT00000385474.1|MAJIN-204|MAJIN|1037|protein_coding|	1037	799.817	1.6323	0.0395219	ENSG00000168070.11	MAJIN-204
MAK	ENST00000536370.5|ENSG00000111837.11|OTTHUMG00000014247.3|-|MAK-204|MAK|3767|protein_coding|	3767	3529.82	14.0364	0.0770073	ENSG00000111837.11	MAK-204
MAK16	ENST00000360128.10|ENSG00000198042.10|OTTHUMG00000163957.4|OTTHUMT00000376559.3|MAK16-201|MAK16|3991|protein_coding|	3991	3753.82	1396.43	7.20404	ENSG00000198042.10	MAK16-201
MAL	ENST00000309988.8|ENSG00000172005.10|OTTHUMG00000132011.4|OTTHUMT00000254982.4|MAL-201|MAL|1112|protein_coding|	1112	874.817	24.0	0.53128	ENSG00000172005.10	MAL-201
MAL2	ENST00000522112.6|ENSG00000147676.13|OTTHUMG00000164973.4|OTTHUMT00000383353.2|MAL2-201|MAL2|573|protein_coding|	573	335.818	1.10249	0.063577	ENSG00000147676.13	MAL2-201
MALL	ENST00000272462.2|ENSG00000144063.3|OTTHUMG00000131196.2|OTTHUMT00000253921.1|MALL-201|MALL|3061|protein_coding|	3061	2823.82	43.0053	0.294927	ENSG00000144063.3	MALL-201
MALRD1	ENST00000377266.7|ENSG00000204740.10|OTTHUMG00000017779.6|OTTHUMT00000343451.2|MALRD1-202|MALRD1|4461|protein_coding|	4461	4223.82	6.25751	0.0286897	ENSG00000204740.10	MALRD1-202
MALSU1	ENST00000466681.1|ENSG00000156928.4|OTTHUMG00000128443.2|OTTHUMT00000250241.2|MALSU1-202|MALSU1|3044|protein_coding|	3044	2806.82	160.559	1.10777	ENSG00000156928.4	MALSU1-202
MALT1	ENST00000345724.7|ENSG00000172175.13|OTTHUMG00000132761.7|OTTHUMT00000256133.2|MALT1-201|MALT1|2866|protein_coding|	2866	2628.82	1029.73	7.58561	ENSG00000172175.13	MALT1-201
MAMDC2	ENST00000377182.4|ENSG00000165072.9|OTTHUMG00000019990.1|OTTHUMT00000052600.1|MAMDC2-201|MAMDC2|3616|protein_coding|	3616	3378.82	1.0	0.00573145	ENSG00000165072.9	MAMDC2-201
MAMDC4	ENST00000445819.5|ENSG00000177943.13|OTTHUMG00000020951.7|-|MAMDC4-202|MAMDC4|3895|protein_coding|	3895	3657.82	126.322	0.668783	ENSG00000177943.13	MAMDC4-202
MAML1	ENST00000292599.3|ENSG00000161021.12|OTTHUMG00000163237.3|OTTHUMT00000372316.2|MAML1-201|MAML1|5723|protein_coding|	5723	5485.82	2121.23	7.48815	ENSG00000161021.12	MAML1-201
MAML2	ENST00000524717.5|ENSG00000184384.13|OTTHUMG00000167677.2|OTTHUMT00000395540.1|MAML2-201|MAML2|7106|protein_coding|	7106	6868.82	1409.57	3.97405	ENSG00000184384.13	MAML2-201
MAML3	ENST00000398940.1|ENSG00000196782.12|OTTHUMG00000161441.3|-|MAML3-201|MAML3|831|protein_coding|	831	593.817	1.0	0.032612	ENSG00000196782.12	MAML3-201
MAMLD1	ENST00000370401.6|ENSG00000013619.13|OTTHUMG00000024157.5|OTTHUMT00000060844.3|MAMLD1-203|MAMLD1|4854|protein_coding|	4854	4616.82	0.0	0.0	ENSG00000013619.13	MAMLD1-203
MAMSTR	ENST00000318083.10|ENSG00000176909.11|OTTHUMG00000183322.3|OTTHUMT00000466179.1|MAMSTR-201|MAMSTR|1837|protein_coding|	1837	1599.82	10.9548	0.132606	ENSG00000176909.11	MAMSTR-201
MAN1A1	ENST00000368468.3|ENSG00000111885.6|OTTHUMG00000015472.1|OTTHUMT00000042015.1|MAN1A1-201|MAN1A1|5014|protein_coding|	5014	4776.82	2077.0	8.42029	ENSG00000111885.6	MAN1A1-201
MAN1A2	ENST00000356554.7|ENSG00000198162.12|OTTHUMG00000012149.2|OTTHUMT00000033593.1|MAN1A2-201|MAN1A2|8576|protein_coding|	8576	8338.82	1673.08	3.88545	ENSG00000198162.12	MAN1A2-201
MAN1B1	ENST00000371589.8|ENSG00000177239.14|OTTHUMG00000020978.6|OTTHUMT00000055294.3|MAN1B1-202|MAN1B1|2769|protein_coding|	2769	2531.82	548.266	4.19361	ENSG00000177239.14	MAN1B1-202
MAN1C1	ENST00000374329.1|ENSG00000117643.14|OTTHUMG00000004417.3|OTTHUMT00000012830.1|MAN1C1-202|MAN1C1|2461|protein_coding|	2461	2223.82	10.0388	0.0874199	ENSG00000117643.14	MAN1C1-202
MAN2A1	ENST00000261483.4|ENSG00000112893.9|OTTHUMG00000162834.3|OTTHUMT00000370680.1|MAN2A1-201|MAN2A1|4667|protein_coding|	4667	4429.82	700.415	3.06195	ENSG00000112893.9	MAN2A1-201
MAN2A2	ENST00000560147.5|ENSG00000196547.14|OTTHUMG00000172385.14|OTTHUMT00000418374.2|MAN2A2-219|MAN2A2|492|protein_coding|	492	254.907	22.8253	1.73406	ENSG00000196547.14	MAN2A2-219
MAN2B1	ENST00000456935.6|ENSG00000104774.12|OTTHUMG00000156397.4|OTTHUMT00000344062.1|MAN2B1-203|MAN2B1|3184|protein_coding|	3184	2946.82	6617.96	43.4911	ENSG00000104774.12	MAN2B1-203
MAN2B2	ENST00000504248.5|ENSG00000013288.8|OTTHUMG00000160073.3|OTTHUMT00000359288.1|MAN2B2-202|MAN2B2|2968|protein_coding|	2968	2730.82	369.4	2.61959	ENSG00000013288.8	MAN2B2-202
MAN2C1	ENST00000267978.9|ENSG00000140400.16|OTTHUMG00000172698.6|OTTHUMT00000419965.2|MAN2C1-201|MAN2C1|3284|protein_coding|	3284	3046.82	887.908	5.64353	ENSG00000140400.16	MAN2C1-201
MANBA	ENST00000647097.1|ENSG00000109323.9|OTTHUMG00000131123.13|OTTHUMT00000496173.1|MANBA-217|MANBA|3256|protein_coding|	3256	3018.82	183.475	1.17698	ENSG00000109323.9	MANBA-217
