Chromosome	Start	End	Name	Score	Cell	K562
chr9	108852089	108852567	NR2F6	1000	HepG2,K562	True
chr9	109011179	109011619	NR2F6	790	HepG2,K562	True
chr9	109072792	109073453	NR2F6	374	K562	True
chr9	109107899	109108349	NR2F6	407	K562	True
chr9	109122954	109123404	NR2F6	220	K562	True
chr9	109132672	109133112	NR2F6	1000	HepG2,K562	True
chr9	109134038	109134488	NR2F6	689	K562	True
chr9	109287056	109287506	NR2F6	342	K562	True
chr9	109459022	109459472	NR2F6	523	K562	True
chr9	109561112	109561763	NR2F6	209	K562	True
chr9	110194247	110194697	NR2F6	1000	HepG2,K562	True
chr9	110257114	110257670	NR2F6	1000	HepG2,K562	True
chr9	110371368	110371818	NR2F6	470	K562	True
chr9	111348702	111349118	NR2F6	1000	HepG2,K562	True
chr9	111601752	111601882	NR2F6	682	K562	True
chr9	111891843	111892517	NR2F6	511	K562	True
chr9	111980533	111980720	NR2F6	913	K562	True
chr9	112003483	112003933	NR2F6	229	K562	True
chr9	112010269	112010920	NR2F6	239	K562	True
chr9	112035337	112035632	NR2F6	1000	K562	True
chr9	112072890	112073340	NR2F6	367	K562	True
chr9	112174479	112174929	NR2F6	484	K562	True
chr9	112181173	112181623	NR2F6	693	K562	True
chr9	112314223	112314673	NR2F6	336	K562	True
chr9	112316493	112316943	NR2F6	450	K562	True
chr9	112330978	112331476	NR2F6	152	HepG2,K562	True
chr9	112377580	112378030	NR2F6	402	K562	True
chr9	112380283	112380745	NR2F6	475	HepG2,K562	True
chr9	112422699	112423149	NR2F6	634	K562	True
chr9	112544446	112544896	NR2F6	342	K562	True
chr9	112547736	112548186	NR2F6	243	K562	True
chr9	112559987	112560437	NR2F6	336	K562	True
chr9	112751567	112752207	NR2F6	566	HepG2,K562	True
chr9	112811329	112811779	NR2F6	301	K562	True
chr9	112903078	112903528	NR2F6	365	K562	True
chr9	113149304	113149466	NR2F6	740	K562	True
chr9	113274434	113274951	NR2F6	1000	HepG2,K562	True
chr9	113363755	113364195	NR2F6	868	HepG2,K562	True
chr9	113368908	113369358	NR2F6	457	K562	True
chr9	113410624	113411074	NR2F6	86	K562	True
chr9	113455292	113455742	NR2F6	330	K562	True
chr9	113558888	113559600	NR2F6	459	HepG2,K562	True
chr9	113572247	113572697	NR2F6	435	K562	True
chr9	113578313	113578449	NR2F6	801	K562	True
chr9	113581880	113582530	NR2F6	343	K562	True
chr9	113879431	113879611	NR2F6	700	K562	True
chr9	113884612	113885062	NR2F6	222	K562	True
chr9	113963030	113963480	NR2F6	277	K562	True
chr9	114030413	114030863	NR2F6	323	K562	True
chr9	114184044	114184494	NR2F6	342	K562	True
chr9	114310456	114310906	NR2F6	308	K562	True
chr9	114484872	114485322	NR2F6	738	K562	True
chr9	114493519	114493822	NR2F6	1000	K562	True
chr9	114494663	114495113	NR2F6	277	K562	True
chr9	114551862	114552312	NR2F6	364	K562	True
chr9	114617055	114617495	NR2F6	718	HepG2,K562	True
chr9	116288632	116289082	NR2F6	323	K562	True
chr9	116395395	116395845	NR2F6	389	K562	True
chr9	116422551	116423001	NR2F6	492	K562	True
chr9	116425338	116425578	NR2F6	962	K562	True
chr9	116437377	116437960	NR2F6	1000	K562	True
chr9	116445710	116446516	NR2F6	143	K562	True
chr9	116465120	116465415	NR2F6	1000	K562	True
chr9	116466251	116466701	NR2F6	660	K562	True
chr9	116471076	116471526	NR2F6	363	K562	True
chr9	116495088	116495538	NR2F6	253	K562	True
chr9	116689567	116690017	NR2F6	409	K562	True
chr9	120536957	120537191	NR2F6	1000	K562	True
chr9	120584027	120584477	NR2F6	367	K562	True
chr9	120684312	120684762	NR2F6	617	K562	True
chr9	120730709	120730980	NR2F6	1000	HepG2,K562	True
chr9	120766708	120767148	NR2F6	1000	HepG2,K562	True
chr9	120824444	120824894	NR2F6	75	K562	True
chr9	120999255	120999749	NR2F6	505	HepG2,K562	True
chr9	121063783	121064233	NR2F6	297	K562	True
chr9	121121305	121121755	NR2F6	241	K562	True
chr9	121154725	121155175	NR2F6	366	K562	True
chr9	121181150	121181600	NR2F6	382	K562	True
chr9	121218087	121218537	NR2F6	250	K562	True
chr9	121279730	121280180	NR2F6	268	K562	True
chr9	121286844	121287346	NR2F6	296	HepG2,K562	True
chr9	121297962	121298468	NR2F6	1000	HepG2,K562	True
chr9	121365569	121366019	NR2F6	164	K562	True
chr9	121370381	121370831	NR2F6	338	K562	True
chr9	121423957	121424407	NR2F6	1000	HepG2,K562	True
chr9	121455763	121456213	NR2F6	665	K562	True
chr9	121483031	121483400	NR2F6	1000	HepG2,K562	True
chr9	121647027	121647259	NR2F6	747	K562	True
chr9	122099313	122099625	NR2F6	1000	HepG2,K562	True
chr9	122122953	122123403	NR2F6	432	K562	True
chr9	122134159	122134609	NR2F6	245	K562	True
chr9	122264864	122265590	NR2F6	377	HepG2,K562	True
chr9	122275999	122276770	NR2F6	279	HepG2,K562	True
chr9	122331336	122331786	NR2F6	440	K562	True
chr9	122348760	122349260	NR2F6	360	HepG2,K562	True
chr9	122376450	122376727	NR2F6	1000	HepG2,K562	True
chr9	122446776	122447226	NR2F6	233	K562	True
chr9	122684969	122685156	NR2F6	723	K562	True
chr9	122821600	122821832	NR2F6	1000	K562	True
chr9	123000560	123001212	NR2F6	391	K562	True
chr9	123225950	123226400	NR2F6	239	K562	True
chr9	123304747	123305318	NR2F6	806	K562	True
chr9	123360159	123360403	NR2F6	1000	HepG2,K562	True
chr9	123556731	123557181	NR2F6	583	K562	True
chr9	123670437	123670561	NR2F6	730	K562	True
chr9	123687206	123687855	NR2F6	659	HepG2,K562	True
chr9	123861256	123861594	NR2F6	1000	HepG2,K562	True
chr9	123933353	123933806	NR2F6	322	HepG2,K562	True
chr9	124054737	124055187	NR2F6	330	K562	True
chr9	124143862	124144312	NR2F6	912	HepG2,K562	True
chr9	124144795	124145245	NR2F6	667	K562	True
chr9	124202455	124202932	NR2F6	568	K562	True
chr9	124247354	124247804	NR2F6	265	K562	True
chr9	124282775	124283225	NR2F6	581	K562	True
chr9	124390683	124391371	NR2F6	718	HepG2,K562	True
chr9	124512032	124512482	NR2F6	632	HepG2,K562	True
chr9	124544543	124544993	NR2F6	214	K562	True
chr9	124551734	124552184	NR2F6	231	K562	True
chr9	124558791	124559241	NR2F6	397	K562	True
chr9	124562303	124562753	NR2F6	663	HepG2,K562	True
chr9	124591090	124591540	NR2F6	430	K562	True
chr9	124593683	124594339	NR2F6	302	K562	True
chr9	124595240	124595395	NR2F6	428	K562	True
chr9	124595794	124596134	NR2F6	1000	HepG2,K562	True
chr9	124659026	124659466	NR2F6	948	HepG2,K562	True
chr9	124711853	124712537	NR2F6	256	HepG2,K562	True
chr9	124721074	124721524	NR2F6	1000	HepG2,K562	True
chr9	124724827	124725565	NR2F6	863	HepG2,K562	True
chr9	124743609	124744059	NR2F6	390	K562	True
chr9	124754109	124754758	NR2F6	187	K562	True
chr9	124769619	124770083	NR2F6	261	HepG2,K562	True
chr9	124939938	124940388	NR2F6	333	K562	True
chr9	124945800	124946250	NR2F6	497	HepG2,K562	True
chr9	124964670	124965120	NR2F6	215	K562	True
chr9	125131618	125132068	NR2F6	215	K562	True
chr9	125241067	125241913	NR2F6	219	HepG2,K562	True
chr9	125242006	125242456	NR2F6	452	K562	True
chr9	125243405	125243551	NR2F6	813	K562	True
chr9	125284880	125285142	NR2F6	1000	K562	True
chr9	125473263	125473473	NR2F6	1000	K562	True
chr9	125477288	125477549	NR2F6	1000	K562	True
chr9	125609710	125610160	NR2F6	330	K562	True
chr9	126299401	126299851	NR2F6	413	K562	True
chr9	126805726	126806176	NR2F6	515	K562	True
chr9	126985190	126985355	NR2F6	723	K562	True
chr9	126985730	126986180	NR2F6	274	K562	True
chr9	127168809	127169026	NR2F6	866	K562	True
chr9	127187529	127187642	NR2F6	682	K562	True
chr9	127280629	127281079	NR2F6	591	K562	True
chr9	127333566	127334221	NR2F6	480	K562	True
chr9	127388197	127388692	NR2F6	990	HepG2,K562	True
chr9	127390500	127390908	NR2F6	1000	HepG2,K562	True
chr9	127422223	127422531	NR2F6	1000	K562	True
chr9	127423648	127424098	NR2F6	336	K562	True
chr9	127507329	127507779	NR2F6	286	K562	True
chr9	127509569	127509762	NR2F6	948	K562	True
chr9	127539432	127539882	NR2F6	273	K562	True
chr9	127546367	127547045	NR2F6	236	HepG2,K562	True
chr9	127740721	127741171	NR2F6	417	K562	True
chr9	127757010	127757460	NR2F6	288	K562	True
chr9	127770794	127771244	NR2F6	297	K562	True
chr9	127810040	127810490	NR2F6	263	K562	True
chr9	127828723	127829173	NR2F6	387	K562	True
chr9	127862229	127862973	NR2F6	741	HepG2,K562	True
chr9	127897221	127897477	NR2F6	889	HepG2,K562	True
chr9	127931265	127931715	NR2F6	224	K562	True
chr9	127955418	127956085	NR2F6	649	HepG2,K562	True
chr9	127969901	127970566	NR2F6	162	K562	True
chr9	127977863	127978313	NR2F6	236	K562	True
chr9	128007618	128007850	NR2F6	1000	K562	True
chr9	128065637	128066087	NR2F6	236	K562	True
chr9	128066257	128066707	NR2F6	500	K562	True
chr9	128077986	128078675	NR2F6	477	K562	True
chr9	128078950	128079400	NR2F6	461	K562	True
chr9	128081019	128081459	NR2F6	1000	HepG2,K562	True
chr9	128099486	128099936	NR2F6	521	K562	True
chr9	128307221	128307671	NR2F6	343	K562	True
chr9	128446377	128446827	NR2F6	431	K562	True
chr9	128469048	128469498	NR2F6	602	K562	True
chr9	128558337	128558999	NR2F6	885	K562	True
chr9	128593105	128593380	NR2F6	1000	K562	True
chr9	128666396	128667047	NR2F6	975	K562	True
chr9	128782669	128783119	NR2F6	350	K562	True
chr9	128783583	128784033	NR2F6	254	K562	True
chr9	128818058	128818508	NR2F6	391	K562	True
chr9	128845690	128846140	NR2F6	566	K562	True
chr9	128863564	128864014	NR2F6	235	K562	True
chr9	128870366	128870816	NR2F6	701	K562	True
chr9	129023358	129023592	NR2F6	943	K562	True
chr9	129027136	129027586	NR2F6	626	K562	True
chr9	129069320	129069770	NR2F6	452	K562	True
chr9	129145959	129146189	NR2F6	671	HepG2,K562	True
chr9	129175725	129176175	NR2F6	316	HepG2,K562	True
chr9	129246674	129246850	NR2F6	912	K562	True
chr9	129258149	129258662	NR2F6	384	HepG2,K562	True
chr9	129326323	129326791	NR2F6	397	HepG2,K562	True
chr9	129334174	129334898	NR2F6	607	HepG2,K562	True
chr9	129406410	129407060	NR2F6	879	K562	True
chr9	129412091	129412531	NR2F6	788	HepG2,K562	True
chr9	129414439	129414899	NR2F6	1000	HepG2,K562	True
chr9	129423267	129423735	NR2F6	370	HepG2,K562	True
chr9	129460356	129460621	NR2F6	1000	HepG2,K562	True
chr9	129476724	129477115	NR2F6	1000	HepG2,K562	True
chr9	129488708	129489441	NR2F6	281	HepG2,K562	True
chr9	129495980	129496387	NR2F6	1000	HepG2,K562	True
chr9	129514429	129514879	NR2F6	529	K562	True
chr9	129559546	129559996	NR2F6	234	K562	True
chr9	129567971	129568425	NR2F6	504	HepG2,K562	True
chr9	129570597	129571065	NR2F6	232	HepG2,K562	True
chr9	129587646	129588096	NR2F6	324	K562	True
chr9	129595888	129596174	NR2F6	1000	K562	True
chr9	129648514	129648964	NR2F6	301	K562	True
chr9	129666514	129666954	NR2F6	900	HepG2,K562	True
chr9	129673576	129674026	NR2F6	341	K562	True
chr9	129758164	129758614	NR2F6	335	K562	True
chr9	129759951	129760107	NR2F6	829	K562	True
chr9	129762457	129762907	NR2F6	578	K562	True
chr9	129777336	129777582	NR2F6	1000	K562	True
chr9	129790198	129790648	NR2F6	683	K562	True
chr9	129816823	129817273	NR2F6	329	K562	True
chr9	129910544	129911063	NR2F6	1000	K562	True
chr9	129954854	129955304	NR2F6	414	K562	True
chr9	129969146	129969596	NR2F6	369	K562	True
chr9	129997235	129997685	NR2F6	290	K562	True
chr9	130002456	130003130	NR2F6	570	HepG2,K562	True
chr9	130043602	130044180	NR2F6	230	HepG2,K562	True
chr9	130045917	130046081	NR2F6	580	K562	True
chr9	130053616	130054092	NR2F6	648	HepG2,K562	True
chr9	130073404	130073623	NR2F6	840	K562	True
chr9	130129072	130129522	NR2F6	262	K562	True
chr9	130149670	130150321	NR2F6	266	K562	True
chr9	130150678	130151128	NR2F6	311	K562	True
chr9	130243086	130243615	NR2F6	329	HepG2,K562	True
chr9	130451394	130451844	NR2F6	415	K562	True
chr9	130537590	130537807	NR2F6	956	K562	True
chr9	130590301	130590766	NR2F6	374	HepG2,K562	True
chr9	131331269	131331719	NR2F6	569	K562	True
chr9	131404525	131404975	NR2F6	534	K562	True
chr9	131636519	131636969	NR2F6	372	K562	True
chr9	131923202	131923652	NR2F6	226	K562	True
chr9	131946290	131946740	NR2F6	354	K562	True
chr9	132164880	132165358	NR2F6	350	HepG2,K562	True
chr9	132283171	132283654	NR2F6	510	HepG2,K562	True
chr9	132324403	132324853	NR2F6	430	K562	True
chr9	132355052	132355699	NR2F6	592	HepG2,K562	True
chr9	132410995	132411524	NR2F6	346	HepG2,K562	True
chr9	132673320	132674002	NR2F6	475	K562	True
chr9	132780788	132781023	NR2F6	1000	K562	True
chr9	132789834	132790093	NR2F6	961	K562	True
chr9	132798994	132799444	NR2F6	575	K562	True
chr9	132977680	132978169	NR2F6	342	HepG2,K562	True
chr9	132978354	132978804	NR2F6	435	K562	True
chr9	132982246	132982696	NR2F6	337	K562	True
chr9	132999170	132999620	NR2F6	398	K562	True
chr9	133004281	133004475	NR2F6	1000	K562	True
chr9	133022243	133022693	NR2F6	241	K562	True
chr9	133027126	133027576	NR2F6	462	K562	True
chr9	133123050	133123500	NR2F6	387	K562	True
chr9	133143934	133144598	NR2F6	243	HepG2,K562	True
chr9	133160877	133161330	NR2F6	423	HepG2,K562	True
chr9	133166333	133166805	NR2F6	458	HepG2,K562	True
chr9	133263568	133264018	NR2F6	574	K562	True
chr9	133269137	133269587	NR2F6	315	K562	True
chr9	133280380	133280830	NR2F6	285	K562	True
chr9	133283642	133283772	NR2F6	461	K562	True
chr9	133417070	133417520	NR2F6	284	K562	True
chr9	133417917	133418367	NR2F6	832	HepG2,K562	True
chr9	133483199	133483649	NR2F6	334	K562	True
chr9	133506468	133507131	NR2F6	1000	HepG2,K562	True
chr9	133869564	133870014	NR2F6	228	K562	True
chr9	134164524	134164974	NR2F6	286	K562	True
chr9	134205056	134205506	NR2F6	1000	HepG2,K562	True
chr9	134276567	134276746	NR2F6	640	K562	True
chr9	134338490	134339133	NR2F6	958	HepG2,K562	True
chr9	134454579	134455029	NR2F6	356	K562	True
chr9	134459337	134459497	NR2F6	553	K562	True
chr9	135421257	135421707	NR2F6	339	K562	True
chr9	135444118	135444568	NR2F6	247	K562	True
chr9	135472139	135472392	NR2F6	871	K562	True
chr9	135504261	135504711	NR2F6	530	K562	True
chr9	135506385	135506873	NR2F6	590	HepG2,K562	True
chr9	135524000	135524450	NR2F6	252	K562	True
chr9	135908995	135909304	NR2F6	1000	K562	True
chr9	135950275	135950725	NR2F6	656	K562	True
chr9	135951815	135952265	NR2F6	426	K562	True
chr9	135954557	135955007	NR2F6	314	K562	True
chr9	136094193	136094494	NR2F6	807	HepG2,K562	True
chr9	136190308	136190902	NR2F6	1000	K562	True
chr9	136206593	136207043	NR2F6	880	K562	True
chr9	136233414	136233864	NR2F6	384	K562	True
chr9	136237933	136238202	NR2F6	1000	K562	True
chr9	136295511	136295951	NR2F6	667	HepG2,K562	True
chr9	136587217	136587667	NR2F6	263	K562	True
chr9	136610486	136610936	NR2F6	313	K562	True
chr9	136626606	136627061	NR2F6	1000	HepG2,K562	True
chr9	136644928	136645216	NR2F6	786	HepG2,K562	True
chr9	136662677	136663417	NR2F6	210	K562	True
chr9	136663830	136664139	NR2F6	1000	K562	True
chr9	136664904	136665354	NR2F6	260	K562	True
chr9	136674128	136674578	NR2F6	275	K562	True
chr9	136674998	136675448	NR2F6	1000	HepG2,K562	True
chr9	136686274	136686724	NR2F6	225	K562	True
chr9	136693605	136694360	NR2F6	1000	HepG2,K562	True
chr9	137023135	137023538	NR2F6	1000	HepG2,K562	True
chr9	137029314	137029764	NR2F6	552	HepG2,K562	True
chr9	137085405	137086148	NR2F6	320	HepG2,K562	True
chr9	137202493	137202944	NR2F6	515	HepG2,K562	True
chr9	137218817	137219474	NR2F6	872	HepG2,K562	True
chr9	137236321	137236771	NR2F6	1000	HepG2,K562	True
chr9	137268439	137269073	NR2F6	800	HepG2,K562	True
chr9	137425527	137425977	NR2F6	417	K562	True
chr9	137492025	137492137	NR2F6	626	K562	True
chr9	137618524	137618833	NR2F6	1000	HepG2,K562	True
chr10	543865	544346	NR2F6	400	HepG2,K562	True
chr10	1005160	1005610	NR2F6	789	HepG2,K562	True
chr10	1050048	1050498	NR2F6	282	K562	True
chr10	3045776	3046226	NR2F6	801	K562	True
chr10	3048672	3049122	NR2F6	540	K562	True
chr10	3055342	3056129	NR2F6	157	K562	True
chr10	3074172	3074642	NR2F6	506	HepG2,K562	True
chr10	3095340	3096030	NR2F6	784	HepG2,K562	True
chr10	3179824	3180274	NR2F6	352	K562	True
chr10	3325923	3326373	NR2F6	554	K562	True
chr10	3665383	3665777	NR2F6	1000	K562	True
chr10	3668212	3668873	NR2F6	377	K562	True
chr10	3704953	3705403	NR2F6	319	K562	True
chr10	3708816	3709266	NR2F6	205	K562	True
chr10	3740231	3740898	NR2F6	206	HepG2,K562	True
chr10	3762902	3763352	NR2F6	331	K562	True
chr10	3764926	3765584	NR2F6	182	K562	True
chr10	3785861	3786901	NR2F6	728	HepG2,K562	True
chr10	3828800	3829250	NR2F6	203	K562	True
chr10	3838464	3838914	NR2F6	212	K562	True
chr10	3844456	3844906	NR2F6	345	K562	True
chr10	3890701	3891418	NR2F6	273	K562	True
chr10	3934356	3934806	NR2F6	311	K562	True
chr10	4019556	4020217	NR2F6	246	K562	True
chr10	4022492	4022942	NR2F6	335	K562	True
chr10	4822157	4822607	NR2F6	246	K562	True
chr10	4849667	4850117	NR2F6	454	HepG2,K562	True
chr10	4867515	4868165	NR2F6	701	K562	True
chr10	4883131	4883623	NR2F6	1000	K562	True
chr10	4982020	4982460	NR2F6	1000	HepG2,K562	True
chr10	5071555	5072205	NR2F6	416	HepG2,K562	True
chr10	5073620	5074070	NR2F6	220	K562	True
chr10	5291465	5292178	NR2F6	906	HepG2,K562	True
chr10	5404621	5405071	NR2F6	368	K562	True
chr10	5420634	5421084	NR2F6	210	K562	True
chr10	5442960	5443410	NR2F6	222	K562	True
chr10	5446746	5447196	NR2F6	241	K562	True
chr10	5448443	5448893	NR2F6	333	K562	True
chr10	5472374	5472940	NR2F6	678	K562	True
chr10	5478263	5478713	NR2F6	411	K562	True
chr10	5479457	5479907	NR2F6	372	K562	True
chr10	5480508	5480958	NR2F6	398	K562	True
chr10	5487933	5488590	NR2F6	365	K562	True
chr10	5528416	5528769	NR2F6	1000	HepG2,K562	True
chr10	5537167	5537617	NR2F6	365	K562	True
chr10	5548765	5549215	NR2F6	297	K562	True
chr10	5551673	5552123	NR2F6	322	K562	True
chr10	5556658	5557108	NR2F6	543	K562	True
chr10	5560194	5560644	NR2F6	485	K562	True
chr10	5618885	5619335	NR2F6	300	HepG2,K562	True
chr10	5659806	5660544	NR2F6	1000	HepG2,K562	True
chr10	5684342	5684792	NR2F6	910	HepG2,K562	True
chr10	5971237	5971687	NR2F6	678	K562	True
chr10	5975840	5976176	NR2F6	1000	K562	True
chr10	5977431	5977881	NR2F6	225	K562	True
chr10	6033966	6034416	NR2F6	222	K562	True
chr10	6037887	6038582	NR2F6	301	K562	True
chr10	6162920	6163581	NR2F6	443	K562	True
chr10	6473387	6473837	NR2F6	380	K562	True
chr10	6916735	6916896	NR2F6	701	K562	True
chr10	6920308	6920758	NR2F6	477	K562	True
chr10	6921199	6921458	NR2F6	743	K562	True
chr10	7007561	7008011	NR2F6	371	K562	True
chr10	7028226	7028889	NR2F6	445	K562	True
chr10	7085724	7086174	NR2F6	633	K562	True
chr10	7121199	7121649	NR2F6	321	K562	True
chr10	7180302	7180752	NR2F6	313	K562	True
chr10	7252042	7252259	NR2F6	883	K562	True
chr10	7829404	7829854	NR2F6	328	K562	True
chr10	7853410	7853860	NR2F6	290	K562	True
chr10	7927857	7928307	NR2F6	331	K562	True
chr10	7974000	7974450	NR2F6	250	K562	True
chr10	8068030	8068689	NR2F6	330	K562	True
chr10	8403927	8404377	NR2F6	330	K562	True
chr10	8417710	8418160	NR2F6	228	K562	True
chr10	9823273	9823669	NR2F6	1000	K562	True
chr10	9825467	9825706	NR2F6	1000	K562	True
chr10	10967890	10968340	NR2F6	351	K562	True
chr10	11115261	11115711	NR2F6	602	K562	True
chr10	11141612	11141888	NR2F6	1000	K562	True
chr10	11166033	11166483	NR2F6	296	K562	True
chr10	11170927	11171377	NR2F6	268	K562	True
chr10	11178848	11179026	NR2F6	1000	K562	True
chr10	11330341	11330791	NR2F6	535	K562	True
chr10	11434204	11434654	NR2F6	314	K562	True
chr10	11499354	11499804	NR2F6	319	K562	True
chr10	11588815	11589265	NR2F6	525	K562	True
chr10	11601594	11602044	NR2F6	332	K562	True
chr10	11602948	11603620	NR2F6	484	HepG2,K562	True
chr10	11609264	11609376	NR2F6	528	K562	True
chr10	11611907	11613069	NR2F6	1000	HepG2,K562	True
chr10	11640174	11640595	NR2F6	1000	HepG2,K562	True
chr10	11704018	11704499	NR2F6	425	HepG2,K562	True
chr10	11710709	11711159	NR2F6	574	K562	True
chr10	11713124	11713574	NR2F6	277	K562	True
chr10	11737594	11738044	NR2F6	585	K562	True
chr10	11757437	11758103	NR2F6	736	HepG2,K562	True
chr10	11896687	11897137	NR2F6	504	K562	True
chr10	11898151	11899016	NR2F6	307	HepG2,K562	True
chr10	11986516	11986966	NR2F6	253	K562	True
chr10	12055862	12056018	NR2F6	673	K562	True
chr10	12063490	12063739	NR2F6	1000	K562	True
chr10	12195690	12196362	NR2F6	433	HepG2,K562	True
chr10	12265968	12266088	NR2F6	506	K562	True
chr10	12485478	12485928	NR2F6	290	K562	True
chr10	12973794	12974244	NR2F6	321	K562	True
chr10	13115701	13116714	NR2F6	364	K562	True
chr10	13268960	13269117	NR2F6	812	K562	True
chr10	13270838	13271288	NR2F6	118	K562	True
chr10	13352619	13352816	NR2F6	884	HepG2,K562	True
chr10	13354265	13354715	NR2F6	307	K562	True
chr10	13371804	13372254	NR2F6	270	K562	True
chr10	13404305	13404797	NR2F6	1000	K562	True
chr10	13415600	13416050	NR2F6	335	K562	True
chr10	13515419	13515870	NR2F6	695	HepG2,K562	True
chr10	13526880	13527338	NR2F6	327	HepG2,K562	True
chr10	13705816	13705998	NR2F6	842	K562	True
chr10	13706981	13707431	NR2F6	254	K562	True
chr10	13713017	13713467	NR2F6	403	K562	True
chr10	13758923	13759373	NR2F6	229	K562	True
chr10	14181125	14181575	NR2F6	356	K562	True
chr10	14185351	14186010	NR2F6	323	K562	True
chr10	14474624	14475074	NR2F6	223	K562	True
chr10	14481808	14482258	NR2F6	276	K562	True
chr10	14815544	14815994	NR2F6	232	K562	True
chr10	14889300	14889750	NR2F6	378	K562	True
chr10	14954138	14954588	NR2F6	255	K562	True
chr10	14959562	14960220	NR2F6	280	HepG2,K562	True
chr10	15020955	15021405	NR2F6	195	K562	True
chr10	15072510	15072960	NR2F6	403	K562	True
chr10	15151927	15152406	NR2F6	1000	HepG2,K562	True
chr10	15169461	15170114	NR2F6	415	K562	True
chr10	15451195	15451645	NR2F6	531	K562	True
chr10	15485914	15486364	NR2F6	193	K562	True
chr10	15627661	15628111	NR2F6	671	K562	True
chr10	15658214	15658346	NR2F6	738	K562	True
chr10	15795700	15796349	NR2F6	219	K562	True
chr10	15808616	15809185	NR2F6	1000	K562	True
chr10	15860432	15861092	NR2F6	524	HepG2,K562	True
chr10	15878199	15878714	NR2F6	357	HepG2,K562	True
chr10	16314299	16314574	NR2F6	1000	HepG2,K562	True
chr10	16491978	16492206	NR2F6	983	K562	True
chr10	16729322	16729772	NR2F6	206	K562	True
chr10	16799653	16800103	NR2F6	248	K562	True
